id_code,start_time,end_time,duration,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
5074,29/03/2022 14:26,29/03/2022 14:31,5,I agree,Student,MAGAG02708,Female,Mailout,1997,Permanent resident in the UK,Italy,Professional working proficiency,Italian,"Single, not living with partner",No religion,Not from the UK,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
5116,27/03/2022 20:01,27/03/2022 20:05,4,I agree,Neither,[Decline to Answer],Male,Other,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South West,Employed part-time,No,"Below £10, 00","£40, 001 to £50, 000",Only online,[Decline to Answer],Not a student,Not an Essex university student
5161,27/03/2022 17:03,27/03/2022 17:06,3,I agree,Student,JAKST61800,Male,[Decline to Answer],1998,Permanent resident in the UK,Lithuania,Native / bilingual proficiency,Lithuanian,"Single, living with partner",Buddhism,Not from the UK,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Psychology
5164,10/05/2022 10:56,10/05/2022 10:59,3,I agree,Student,COXME87005,Female,Other,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,"£10, 001 to £20, 000",[Decline to Answer],Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Psychology
5185,26/03/2022 8:28,26/03/2022 8:32,4,I agree,Neither,[Decline to Answer],Female,From a friend,1987,British citizen,Romania,Native / bilingual proficiency,Romanian,Separated,Christianity,East of England,Not currently employed,Yes,"Below £10, 00","Below £10, 00",Only online,[Decline to Answer],[Decline to Answer],[Decline to Answer]
5392,25/03/2022 15:37,25/03/2022 15:41,4,I agree,Student,TAKE44002,Female,Other,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,South East,Not currently employed,No,"£10, 001 to £20, 000",[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Psychology
5485,25/03/2022 15:11,25/03/2022 15:15,4,I agree,Student,HADLI97004,Female,Other,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,South East,Employed part-time,No,Prefer not to answer,[Decline to Answer],Online and lab based,Oct-18,Undergraduate Degree (e.g. BA/BSc),Biological Sciences
5488,25/03/2022 16:02,25/03/2022 16:05,3,I agree,Student,NORRI39907,Female,Other,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Other,South East,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2018 for undergrad and then 2021 for masters,Master's Degree (e.g. MA/MSc/MRes),Biological Sciences
5551,25/03/2022 16:07,25/03/2022 16:10,3,I agree,Student,[Decline to Answer],Male,Mailout,1995,Permanent resident in the UK,Latvia,Full professional proficiency,Latvian,"Single, not living with partner",Christianity,East of England,Employed full-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Other
5641,21/04/2022 18:55,21/04/2022 18:59,4,I agree,Student,BALBI95905,Female,Mailout,1999,Neither,Lithuania,Native / bilingual proficiency,Lithuanian,[Decline to Answer],No religion,Not from the UK,Not currently employed,No,[Decline to Answer],[Decline to Answer],Only online,2018,Undergraduate Degree (e.g. BA/BSc),Other
5668,07/04/2022 10:18,07/04/2022 10:21,3,I agree,Neither,N/A,Other,From a friend,1990,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed part-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,N/A,Not a student,Not an Essex university student
5692,26/03/2022 5:25,26/03/2022 5:29,4,I agree,Student,RADUA32703,Male,From a friend,1997,Permanent resident in the UK,Romania,Full professional proficiency,Romanian,"Single, not living with partner",No religion,South East,Employed full-time,No,"£20, 001 to £30, 000","£40, 001 to £50, 000",Only online,2021,Master's Degree (e.g. MA/MSc/MRes),Law
5707,25/03/2022 15:05,25/03/2022 15:07,2,I agree,Student,TOPPL94905,Female,Mailout,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed part-time,No,"Below £10, 00","£10, 001 to £20, 000",Only online,2018,Master's Degree (e.g. MA/MSc/MRes),Other
5872,07/04/2022 9:58,07/04/2022 10:03,5,I agree,Neither,[Decline to Answer],Female,Mailout,03/07/1977,British citizen,I don't hold another citizenship,Full professional proficiency,English,"Single, living with partner",Christianity,East of England,Employed part-time,Yes,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
5938,25/03/2022 19:04,25/03/2022 19:07,3,I agree,Neither,[Decline to Answer],Male,From a friend,1969,Permanent resident in the UK,Italy,Full professional proficiency,Italian,Married,Christianity,South East,Not currently employed,Yes,[Decline to Answer],[Decline to Answer],Only online,[Decline to Answer],Not a student,Not an Essex university student
5956,25/03/2022 15:04,25/03/2022 15:07,3,I agree,Student,BUCKI49908,Male,Other,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,[Decline to Answer],Not currently employed,No,"£10, 001 to £20, 000","Above £50, 001",Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Biological Sciences
5977,23/05/2022 16:52,23/05/2022 16:57,5,I agree,Student,BARRA87007,Prefer not to say,From an instructor,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Language & Linguistics
6040,25/03/2022 15:04,25/03/2022 15:07,3,I agree,Student,MCNEE04004,Male,Mailout,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,London,Not currently employed,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Government
6364,27/04/2022 14:00,27/04/2022 14:03,3,I agree,Student,STEVE03901,Male,From a friend,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Health & Human Sciences
6382,25/03/2022 16:11,25/03/2022 16:14,3,I agree,Student,HANDF04405,Female,Mailout,1994,British citizen,Bahamas,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,Not from the UK,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2017,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
6397,25/03/2022 15:46,25/03/2022 15:48,2,I agree,Staff member,[Decline to Answer],Male,From a friend,1976,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,East of England,Employed full-time,No,"£30, 001 to £40, 000",[Decline to Answer],Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
6406,25/03/2022 15:21,25/03/2022 15:23,2,I agree,Student,WALKE37901,Female,Mailout,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,London,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Law
6412,25/03/2022 15:05,25/03/2022 15:15,10,I agree,Student,APPLE84907,Prefer not to say,Mailout,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",[Decline to Answer],East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
6538,05/07/2022 15:54,05/07/2022 15:56,2,I agree,Student,[Decline to Answer],Female,Other,1998,Neither,Estonia,Native / bilingual proficiency,[Decline to Answer],"Single, living with partner",[Decline to Answer],East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
6601,15/04/2022 13:27,15/04/2022 13:29,2,I agree,Student,POPAG82908,Female,From a friend,1999,Neither,Romania,Full professional proficiency,Romanian,"Single, not living with partner",Christianity,East of England,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Psychology
6778,28/04/2022 10:12,28/04/2022 10:15,3,I agree,Student,ONEIL52301,Female,Other,1993,Neither,United States,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2017,PhD,Language & Linguistics
6799,06/04/2022 16:19,06/04/2022 16:22,3,I agree,Student,DISAB73001,Male,Mailout,2000,Neither,Italy,Native / bilingual proficiency,Italian,"Single, not living with partner",Christianity,South East,Not currently employed,No,Prefer not to answer,[Decline to Answer],Online and lab based,2018,Master's Degree (e.g. MA/MSc/MRes),Language & Linguistics
6859,25/03/2022 16:23,25/03/2022 16:25,2,I agree,Student,[Decline to Answer],Female,Other,1994,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed part-time,Yes,"£10, 001 to £20, 000","£10, 001 to £20, 000",Only online,2019,Master's Degree (e.g. MA/MSc/MRes),Health & Human Sciences
6880,06/04/2022 10:27,06/04/2022 10:28,1,I agree,Neither,[Decline to Answer],Male,[Decline to Answer],1994,British citizen,Pakistan,Native / bilingual proficiency,[Decline to Answer],[Decline to Answer],[Decline to Answer],Scotland,[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Only online,[Decline to Answer],Undergraduate Degree (e.g. BA/BSc),[Decline to Answer]
6910,01/06/2022 14:22,01/06/2022 14:24,2,I agree,Neither,[Decline to Answer],Male,Other,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
6916,26/03/2022 11:41,26/03/2022 11:44,3,I agree,Student,STRZE71006,Female,Mailout,2000,Neither,Poland,Native / bilingual proficiency,Polish,[Decline to Answer],[Decline to Answer],[Decline to Answer],Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
6964,07/04/2022 9:53,07/04/2022 9:56,3,I agree,Neither,[Decline to Answer],Female,Mailout,1953,British citizen,I don't hold another citizenship,Professional working proficiency,English,Divorced,No religion,East of England,Retired,Yes,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
7012,25/03/2022 15:24,25/03/2022 15:26,2,I agree,Student,MURRA32105,Female,Mailout,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South East,Employed part-time,No,"Below £10, 00","Below £10, 00",Only online,2019,Undergraduate Degree (e.g. BA/BSc),Biological Sciences
7024,25/03/2022 16:26,25/03/2022 16:30,4,I agree,Student,DABEK12006,Female,Mailout,2000,Permanent resident in the UK,Poland,Native / bilingual proficiency,Polish,"Single, not living with partner",Christianity,London,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),"Literature, Film & Theatre Studies"
7081,17/05/2022 9:16,17/05/2022 9:20,4,I agree,Student,OLANI24106,Female,Mailout,2001,Permanent resident in the UK,Ireland,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Psychology
7084,25/03/2022 16:16,25/03/2022 16:19,3,I agree,Student,OLANI24119,Female,Other,2001,Permanent resident in the UK,Ireland,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Not currently employed,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Biological Sciences
7141,09/06/2022 16:16,09/06/2022 16:18,2,I agree,Student,KLARI56002,Female,Other,2000,Permanent resident in the UK,Croatia,Full professional proficiency,Croatian,"Single, living with partner",Other,North East,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Psychology
7159,03/04/2022 11:52,03/04/2022 11:57,5,I agree,Student,KIRKO70009,Female,Fresher's Fair,2000,Permanent resident in the UK,Bulgaria,Native / bilingual proficiency,Bulgarian,"Single, living with partner",Other,Not from the UK,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),"Literature, Film & Theatre Studies"
